82941,0.17,0.04,-1.14
82951,0.13,0.04,-1.15
82991,0.37,0.04,-1.15
83011,0.33,0.04,-1.16
83061,0.23,0.04,-1.16
83081,0.25,0.04,-1.11
83091,0.26,0.03,-1.13
83101,0.26,0.03,-1.14
83151,0.29,0.04,-1.15
83161,0.29,0.04,-1.16
83171,0.28,0.04,-1.22
83191,0.27,0.04,-1.20
83201,0.26,0.04,-1.19
83211,0.26,0.04,-1.18
83221,0.25,0.04,-1.18
83231,0.24,0.04,-1.18
83241,0.24,0.04,-1.18
83251,0.24,0.04,-1.18
83311,0.18,0.04,-1.17
83321,0.20,0.04,-1.17
83331,0.22,0.04,-1.17
83351,0.30,0.04,-1.16
83391,0.30,0.04,-1.16
83401,0.29,0.04,-1.16
83431,0.29,0.04,-1.16
83441,0.23,0.04,-1.15
83461,0.26,0.04,-1.16
83471,0.27,0.04,-1.16
83531,0.26,0.04,-1.17
83541,0.26,0.04,-1.16
83551,0.26,0.04,-1.16
83561,0.26,0.04,-1.16
83601,0.26,0.04,-1.16
83611,0.26,0.04,-1.16
83621,0.26,0.04,-1.16
83631,0.26,0.04,-1.15
83651,0.26,0.05,-1.15
83691,0.26,0.05,-1.15
83711,0.26,0.05,-1.14
83721,0.26,0.05,-1.14
83731,0.26,0.05,-1.14
83741,0.26,0.05,-1.14
83751,0.26,0.05,-1.14
83781,0.22,0.05,-1.14
83791,0.29,0.05,-1.15
83801,0.28,0.05,-1.15
83841,0.27,0.05,-1.14
83861,0.27,0.05,-1.14
83881,0.27,0.05,-1.14
83911,0.26,0.05,-1.14
83921,0.26,0.05,-1.14
83931,0.26,0.05,-1.14
83941,0.20,0.05,-1.14
83951,0.22,0.05,-1.14
84011,0.28,0.05,-1.14
84051,0.27,0.05,-1.14
84061,0.27,0.05,-1.13
84081,0.33,0.05,-1.13
84121,0.23,0.06,-1.14
84131,0.23,0.06,-1.14
84141,0.23,0.06,-1.14
84151,0.17,0.06,-1.14
84161,0.19,0.06,-1.14
84211,0.28,0.06,-1.15
84221,0.27,0.06,-1.15
84261,0.27,0.06,-1.14
84271,0.27,0.06,-1.14
84321,0.19,0.06,-1.15
84331,0.21,0.06,-1.15
84351,0.23,0.06,-1.15
84361,0.24,0.06,-1.15
84371,0.25,0.06,-1.15
84381,0.31,0.06,-1.15
84391,0.30,0.06,-1.15
84451,0.29,0.06,-1.14
84461,0.29,0.06,-1.15
84471,0.29,0.06,-1.15
84481,0.29,0.06,-1.14
84491,0.29,0.06,-1.14
84501,0.29,0.06,-1.14
84531,0.23,0.06,-1.14
84551,0.25,0.06,-1.14
84561,0.25,0.06,-1.14
84571,0.31,0.06,-1.14
84581,0.30,0.06,-1.14
84591,0.29,0.06,-1.14
84611,0.28,0.06,-1.14
84631,0.21,0.06,-1.14
84641,0.16,0.06,-1.15
84651,0.19,0.06,-1.15
84661,0.21,0.06,-1.15
84671,0.23,0.06,-1.15
84681,0.31,0.06,-1.15
84691,0.36,0.06,-1.15
84751,0.25,0.07,-1.15
84761,0.26,0.07,-1.15
84771,0.32,0.07,-1.15
84841,0.31,0.07,-1.17
84871,0.26,0.07,-1.18
84941,0.21,0.08,-1.16
84961,0.28,0.08,-1.15
84981,0.26,0.07,-1.15
84991,0.26,0.08,-1.15
85001,0.32,0.08,-1.15
85011,0.31,0.08,-1.15
85051,0.28,0.08,-1.16
85081,0.18,0.08,-1.17
85121,0.27,0.08,-1.16
85131,0.20,0.08,-1.16
85141,0.28,0.08,-1.16
85151,0.27,0.08,-1.16
85161,0.33,0.08,-1.15
85171,0.31,0.08,-1.15
85181,0.30,0.08,-1.15
85201,0.19,0.08,-1.15
85211,0.21,0.07,-1.14
85221,0.23,0.07,-1.14
85271,0.29,0.08,-1.15
85281,0.28,0.08,-1.16
85291,0.28,0.09,-1.16
85301,0.27,0.08,-1.17
85351,0.21,0.08,-1.16
85361,0.22,0.08,-1.16
85371,0.23,0.08,-1.10
85391,0.29,0.08,-1.11
85411,0.28,0.08,-1.17
85421,0.28,0.08,-1.17
85431,0.28,0.08,-1.17
85441,0.28,0.08,-1.17
85481,0.28,0.09,-1.18
85491,0.28,0.09,-1.17
85501,0.21,0.09,-1.18
85571,0.28,0.09,-1.17
85591,0.34,0.09,-1.17
85601,0.45,0.09,-1.16
85661,0.23,0.09,-1.18
85681,0.26,0.09,-1.19
85721,0.24,0.10,-1.19
85731,0.25,0.10,-1.19
85781,0.28,0.09,-1.18
85791,0.28,0.09,-1.17
85801,0.28,0.09,-1.17
85811,0.28,0.09,-1.17
85861,0.22,0.09,-1.17
85871,0.24,0.09,-1.18
85881,0.31,0.09,-1.18
85891,0.30,0.09,-1.18
85951,0.30,0.10,-1.17
85961,0.30,0.10,-1.17
85971,0.30,0.10,-1.17
85981,0.30,0.10,-1.17
85991,0.24,0.10,-1.16
86041,0.36,0.10,-1.16
86051,0.34,0.10,-1.16
86081,0.28,0.10,-1.17
86091,0.34,0.10,-1.16
86211,0.27,0.10,-1.18
86221,0.27,0.10,-1.25
86241,0.33,0.10,-1.22
86251,0.25,0.10,-1.21
86291,0.33,0.10,-1.18
86311,0.31,0.10,-1.17
86321,0.29,0.09,-1.11
86331,0.29,0.09,-1.12
86381,0.24,0.09,-1.16
86391,0.24,0.09,-1.17
86401,0.25,0.10,-1.18
86461,0.29,0.10,-1.19
86471,0.22,0.10,-1.19
86481,0.23,0.10,-1.19
86561,0.29,0.10,-1.19
86571,0.22,0.10,-1.19
86581,0.23,0.10,-1.18
86591,0.30,0.10,-1.18
86601,0.29,0.10,-1.18
86661,0.31,0.10,-1.18
86681,0.33,0.10,-1.18
86731,0.24,0.10,-1.19
86741,0.24,0.10,-1.19
86751,0.12,0.10,-1.19
86791,0.29,0.10,-1.19
86811,0.28,0.10,-1.19
86821,0.21,0.10,-1.19
86861,0.34,0.10,-1.16
86871,0.32,0.10,-1.17
86881,0.24,0.10,-1.17
86941,0.23,0.10,-1.20
86951,0.23,0.10,-1.20
86991,0.26,0.10,-1.19
87021,0.25,0.10,-1.19
87031,0.31,0.10,-1.19
87041,0.29,0.10,-1.19
87051,0.28,0.10,-1.19
87061,0.21,0.10,-1.19
87071,0.16,0.10,-1.13
87081,0.18,0.10,-1.14
87091,0.20,0.10,-1.15
87101,0.21,0.10,-1.16
87111,0.28,0.10,-1.17
87171,0.18,0.10,-1.23
87181,0.20,0.10,-1.22
87191,0.21,0.10,-1.21
87201,0.22,0.10,-1.20
87261,0.30,0.10,-1.19
87271,0.28,0.10,-1.19
87281,0.27,0.10,-1.19
87311,0.26,0.10,-1.19
87321,0.20,0.10,-1.18
87331,0.21,0.10,-1.18
87341,0.23,0.10,-1.18
87361,0.24,0.10,-1.18
87371,0.24,0.10,-1.18
87381,0.24,0.11,-1.18
87451,0.26,0.11,-1.18
87461,0.26,0.11,-1.17
87471,0.26,0.11,-1.17
87481,0.26,0.11,-1.17
87551,0.26,0.11,-1.16
87561,0.20,0.11,-1.16
87581,0.18,0.11,-1.16
87591,0.20,0.11,-1.16
87611,0.23,0.11,-1.16
87621,0.24,0.11,-1.16
87631,0.24,0.11,-1.15
87691,0.31,0.11,-1.16
87771,0.25,0.11,-1.15
87781,0.25,0.11,-1.15
87841,0.32,0.11,-1.14
87861,0.34,0.11,-1.15
87871,0.32,0.11,-1.15
87881,0.30,0.11,-1.15
87951,0.17,0.11,-1.14
87971,0.20,0.11,-1.14
87981,0.27,0.11,-1.14
87991,0.26,0.11,-1.14
88001,0.26,0.11,-1.15
88011,0.26,0.11,-1.14
88121,0.21,0.11,-1.03
88131,0.15,0.11,-1.01
88141,0.10,0.10,-0.99
88151,0.03,0.09,-0.95
88171,0.11,0.06,-0.94
88181,0.13,0.06,-1.05
88191,0.24,0.07,-1.08
88211,0.41,0.15,-1.12
88221,0.39,0.19,-0.98
88251,0.66,0.31,-0.49
88261,0.64,0.37,-0.38
88271,0.77,0.42,-0.15
88281,0.83,0.45,-0.08
88291,0.83,0.50,0.26
88311,0.90,0.54,0.91
88331,1.16,0.42,1.04
88341,1.22,0.42,1.21
88361,0.50,0.76,1.37
88391,-0.48,0.98,0.25
88401,-0.41,1.00,-0.48
88411,-0.62,1.20,-0.94
88421,-0.77,1.33,-1.29
88441,-0.95,1.68,-2.50
88451,-1.21,1.84,-2.88
88461,-1.26,1.94,-2.73
88481,-1.67,1.78,-1.34
88491,-1.71,1.86,-0.69
88511,-1.34,1.59,1.72
88521,-1.13,1.61,2.35
88531,-0.85,1.89,2.12
88591,-1.31,2.47,0.36
88601,-1.33,2.33,0.78
88611,-1.35,2.30,1.24
88671,0.41,2.34,2.00
88681,0.77,2.14,2.17
88741,-1.11,2.90,0.45
88761,-0.74,2.81,0.00
88771,-0.46,2.78,-0.09
88781,0.11,2.77,-0.59
88791,0.15,2.79,-0.70
88801,0.43,2.80,-1.08
88811,0.27,2.77,-1.03
88821,0.36,2.75,-1.25
88831,0.06,2.67,-1.21
88841,0.11,2.64,-1.49
88851,-0.03,2.57,-1.53
88861,0.27,2.60,-1.79
88871,0.56,2.60,-2.07
88881,0.56,2.48,-2.06
88901,1.28,2.47,-2.12
88911,1.69,2.49,-2.25
88931,1.88,2.40,-2.30
88941,1.83,2.36,-2.25
88951,1.99,2.41,-2.27
88971,1.81,2.24,-2.26
88991,1.92,2.25,-2.12
89001,2.12,2.31,-2.05
89011,2.09,2.25,-1.97
89021,2.12,2.20,-1.93
89031,2.10,2.14,-1.90
89051,2.11,2.19,-1.79
89071,2.02,2.24,-1.63
89091,1.77,2.20,-1.43
89111,1.57,2.14,-1.39
89131,1.42,2.12,-1.29
89161,1.46,2.24,-0.79
89171,1.38,2.28,-0.54
89191,1.15,2.28,-0.32
89201,0.87,2.20,-0.49
89211,0.58,2.14,-0.70
89221,0.32,2.10,-0.93
89231,0.04,2.09,-1.07
89241,-0.07,2.10,-1.11
89251,-0.16,2.11,-1.03
89261,-0.14,2.11,-0.84
89291,-0.26,2.15,-0.38
89311,-0.12,2.20,-0.41
89331,-0.50,2.29,-0.67
89341,-0.34,2.30,-0.65
89361,0.01,2.29,-0.42
89371,0.21,2.28,-0.19
89391,0.62,2.31,0.05
89421,0.51,2.39,0.05
89441,0.34,2.38,0.31
89451,0.32,2.36,0.41
89461,0.38,2.35,0.51
89471,0.49,2.33,0.69
89491,0.64,2.33,0.80
89511,0.50,2.37,0.96
89521,0.36,2.40,1.00
89531,0.31,2.38,1.02
89541,0.18,2.39,1.03
89551,0.15,2.37,1.02
89561,0.11,2.37,0.98
89591,0.51,2.23,0.83
89601,0.51,2.24,0.74
89611,0.30,2.32,0.77
89621,0.15,2.35,0.75
89631,-0.11,2.41,0.67
89691,-0.28,2.40,0.23
89701,-0.34,2.42,0.23
89711,-0.51,2.47,0.16
89721,-0.66,2.48,0.17
89731,-0.85,2.52,0.05
89781,-0.80,2.52,-0.22
89791,-0.86,2.54,-0.24
89821,-1.25,2.58,-0.27
89831,-1.22,2.64,-0.45
89841,-1.20,2.64,-0.40
89851,-1.39,2.63,-0.32
89891,-2.41,2.62,0.05
89901,-1.80,2.68,0.01
89911,-1.01,2.75,-0.07
89921,-0.42,2.78,-0.10
89931,0.28,2.77,-0.09
89961,1.11,2.71,0.22
89971,1.13,2.70,0.36
89981,1.08,2.70,0.48
89991,1.05,2.70,0.55
90001,1.07,2.71,0.45
90011,1.24,2.72,0.35
90021,1.49,2.73,0.22
90041,1.92,2.76,0.12
90051,2.10,2.78,0.12
90071,2.05,2.87,0.36
90101,1.67,2.96,0.70
90111,1.50,2.94,0.57
90131,1.13,2.85,0.07
90141,1.29,2.77,-0.24
90161,1.37,2.77,-0.48
90171,1.29,2.84,-0.34
90191,0.92,2.96,0.18
90201,0.66,2.98,0.42
90221,0.26,2.97,0.71
90271,-0.32,2.96,0.29
90281,-0.32,2.98,0.25
90311,-0.43,3.02,0.54
90321,-0.56,3.02,0.50
90361,-1.31,3.03,-0.22
90421,-1.02,2.96,-0.52
90431,-1.08,2.96,-0.55
90441,-1.19,2.95,-0.54
90501,-1.48,3.00,-1.19
90511,-1.32,3.01,-1.17
90521,-1.20,3.04,-1.19
90531,-1.16,3.04,-1.19
90541,-0.97,3.08,-1.18
90581,-0.75,3.09,-1.08
90591,-0.81,3.06,-1.08
90621,-0.55,3.09,-1.13
90631,-0.44,3.09,-1.13
90651,-0.23,3.08,-1.05
90671,-0.12,3.04,-0.85
90681,-0.13,3.01,-0.75
90701,-0.06,3.01,-0.71
90741,0.00,2.97,-0.83
90751,0.07,2.96,-0.77
90761,0.07,2.94,-0.72
90811,0.62,2.95,-0.06
90821,0.62,2.94,0.06
90831,0.45,2.91,-0.01
90841,0.41,2.90,-0.04
90851,0.36,2.89,-0.05
90911,0.72,2.83,0.42
90921,0.75,2.81,0.42
90931,0.66,2.80,0.47
90941,0.59,2.79,0.50
90951,0.47,2.79,0.59
91001,0.25,2.69,0.54
91031,0.44,2.64,0.66
91041,0.43,2.63,0.72
91051,0.37,2.64,0.82
91061,0.27,2.64,0.91
91071,0.15,2.63,0.91
91121,0.08,2.55,0.81
91141,0.12,2.52,0.76
91151,0.11,2.51,0.74
91161,0.07,2.51,0.73
91171,0.02,2.49,0.71
91191,-0.13,2.47,0.68
91201,-0.18,2.46,0.67
91211,-0.19,2.44,0.63
91221,-0.16,2.42,0.58
91231,-0.04,2.38,0.52
91251,0.02,2.35,0.51
91261,0.02,2.34,0.48
91281,-0.06,2.33,0.43
91291,-0.13,2.33,0.46
91311,-0.24,2.32,0.44
91321,-0.24,2.31,0.46
91331,-0.20,2.31,0.41
91341,-0.17,2.30,0.32
91351,-0.13,2.30,0.35
91361,-0.10,2.30,0.23
91391,-0.06,2.30,0.16
91401,-0.15,2.31,0.14
91411,-0.14,2.31,0.04
91431,-0.12,2.31,-0.14
91441,-0.07,2.30,-0.20
91451,-0.10,2.30,-0.26
91461,-0.05,2.30,-0.20
91481,-0.05,2.29,-0.15
91491,-0.08,2.29,-0.17
91501,-0.09,2.29,-0.11
91541,0.16,2.30,-0.23
91561,0.30,2.32,-0.74
91571,0.33,2.33,-1.22
91581,0.26,2.33,-1.82
91601,0.14,2.36,-2.94
91621,0.20,2.43,-3.55
91641,0.42,2.51,-3.69
91651,0.55,2.56,-3.69
91661,0.64,2.58,-3.84
91671,0.67,2.59,-4.06
91681,0.62,2.58,-4.29
91691,0.50,2.54,-4.65
91711,0.19,2.46,-5.07
91731,0.20,2.62,-5.30
91741,0.18,2.62,-5.24
91771,0.31,2.62,-5.33
91781,0.31,2.60,-5.31
91791,0.25,2.56,-5.20
91801,0.15,2.51,-5.08
91821,-0.02,2.47,-4.98
91831,-0.04,2.50,-5.07
91851,0.06,2.64,-4.95
91861,0.14,2.70,-4.62
91871,0.14,2.64,-4.79
91881,0.11,2.58,-4.43
91901,-0.19,2.26,-4.08
91921,-0.32,2.20,-3.76
91931,-0.33,2.20,-3.30
91941,-0.24,2.30,-3.19
91951,-0.18,2.31,-2.73
91971,0.01,2.34,-2.12
91981,0.07,2.34,-2.01
91991,0.09,2.32,-1.65
92001,0.04,2.29,-1.59
92021,-0.11,2.25,-1.15
92031,-0.15,2.25,-0.76
92051,-0.05,2.28,-0.29
92061,0.01,2.27,0.07
92071,0.07,2.27,0.08
92081,0.05,2.24,0.31
92091,0.02,2.23,0.34
92101,-0.11,2.21,0.42
92111,-0.29,2.20,0.39
92121,-0.40,2.18,0.57
92131,-0.54,2.18,0.35
92151,-0.60,2.15,0.36
92161,-0.59,2.13,0.66
92181,-0.45,2.09,0.93
92191,-0.37,2.07,1.14
92201,-0.33,2.06,1.15
92211,-0.24,2.00,1.30
92221,-0.33,2.06,1.27
92231,-0.29,2.01,1.62
92241,-0.30,2.01,1.90
92291,0.15,1.83,4.38
92321,0.24,1.78,4.82
92361,0.13,1.73,4.90
92371,0.15,1.74,4.85
92381,0.12,1.83,4.95
92421,0.60,1.57,5.34
92441,0.49,1.82,5.16
92451,0.54,1.72,5.04
92461,0.50,1.74,4.88
92471,0.57,1.64,4.79
92481,0.58,1.64,4.71
92491,0.68,1.53,4.61
92501,0.71,1.53,4.54
92521,0.82,1.52,4.33
92531,0.95,1.43,4.26
92561,0.95,1.52,3.88
92591,0.71,1.65,3.10
92601,0.68,1.67,2.84
92611,0.76,1.59,2.69
92621,0.89,1.50,2.58
92631,1.03,1.46,2.63
92641,1.14,1.40,2.45
92651,1.07,1.49,2.23
92661,1.01,1.52,1.90
92681,0.96,1.49,1.56
92691,0.93,1.47,1.47
92711,0.82,1.53,1.90
92771,0.64,1.41,3.57
92781,0.59,1.36,3.49
92791,0.37,1.40,3.39
92811,0.15,1.38,3.29
92821,0.15,1.35,3.39
92841,0.07,1.37,3.86
92851,0.13,1.36,4.13
92871,0.16,1.33,4.47
92891,-0.07,1.38,4.39
92921,-0.51,1.41,4.12
92941,-0.61,1.38,4.10
92951,-0.64,1.38,4.16
92971,-0.51,1.31,4.12
92981,-0.46,1.28,4.25
93001,-0.45,1.24,4.36
93011,-0.52,1.25,4.17
93031,-0.69,1.23,3.96
93041,-0.62,1.09,4.03
93071,-0.58,0.95,3.56
93081,-0.55,0.90,3.54
93091,-0.54,0.87,3.37
93101,-0.54,0.84,3.19
93111,-0.56,0.80,3.14
93131,-0.71,0.74,2.98
93141,-0.73,0.72,2.75
93161,-0.60,0.60,2.54
93171,-0.52,0.55,2.50
93181,-0.43,0.55,2.22
93201,-0.42,0.52,1.92
93221,-0.56,0.45,1.78
93231,-0.65,0.46,1.50
93251,-0.57,0.43,1.20
93261,-0.45,0.40,1.19
93271,-0.37,0.39,1.06
93281,-0.24,0.34,1.17
93301,-0.20,0.34,0.55
93331,-0.37,0.36,-1.52
93351,-0.37,0.36,-2.53
93361,-0.28,0.41,-3.06
93381,0.03,0.49,-3.33
93401,0.18,0.48,-3.60
93421,0.03,0.34,-4.07
93431,-0.07,0.30,-4.17
93441,-0.16,0.30,-4.58
93451,-0.20,0.30,-4.60
93461,-0.19,0.35,-4.87
93471,-0.12,0.44,-5.16
93481,0.00,0.52,-5.16
93491,0.05,0.48,-5.36
93501,0.07,0.42,-5.27
93511,0.08,0.34,-5.22
93531,0.11,0.37,-5.15
93541,0.01,0.23,-5.12
93551,-0.01,0.23,-5.08
93561,-0.02,0.25,-5.01
93571,0.05,0.40,-4.93
93581,0.07,0.42,-4.83
93611,0.10,0.24,-4.61
93641,0.27,0.33,-3.73
93671,-0.12,-0.02,-3.44
93681,-0.60,-0.23,-3.20
93691,-1.08,-0.21,-2.99
93701,-1.76,-0.32,-2.61
93721,-2.66,-0.02,-2.09
93731,-3.00,0.03,-1.64
93751,-2.91,0.57,-1.10
93761,-2.87,0.67,-1.05
93781,-3.20,0.45,-0.71
93791,-3.56,0.30,-0.53
93801,-3.87,0.25,-0.32
93811,-4.27,0.16,-0.06
93831,-4.83,0.15,0.37
93851,-4.89,0.15,0.85
93861,-4.69,0.12,1.07
93871,-4.34,0.21,1.05
93881,-3.72,0.19,1.14
93901,-2.77,0.04,1.21
93911,-2.60,0.04,1.18
93921,-2.15,0.01,1.14
93931,-2.23,0.06,1.13
93941,-2.05,0.03,1.17
93951,-2.03,0.03,1.25
93961,-1.71,-0.00,1.28
93991,-0.65,-0.06,1.37
94011,0.55,-0.13,1.07
94021,0.69,-0.01,0.91
94041,0.83,0.16,0.71
94051,1.04,0.12,0.70
94061,1.12,0.12,0.74
94081,1.80,-0.04,0.86
94111,2.91,-0.14,0.75
94131,3.16,-0.08,0.67
94171,3.26,-0.03,0.58
94181,3.50,-0.07,0.61
94241,3.51,-0.06,0.27
94251,3.33,-0.06,0.20
94261,3.24,-0.14,0.08
94311,2.99,-0.17,-0.06
94321,2.98,-0.04,-0.00
94331,2.83,-0.05,-0.11
94351,2.54,-0.09,-0.30
94361,2.27,-0.03,-0.30
94371,1.93,-0.09,-0.42
94401,2.32,-0.07,-0.49
94421,3.58,-0.10,-0.56
94431,3.93,-0.14,-0.64
94441,4.14,-0.15,-0.73
94451,4.09,-0.04,-0.66
94461,4.01,-0.10,-0.77
94471,3.87,-0.04,-0.74
94481,3.69,-0.10,-0.82
94531,4.33,-0.16,-0.89
94541,4.44,-0.17,-0.91
94551,4.43,-0.19,-0.91
94561,4.36,-0.14,-0.85
94601,4.09,-0.04,-0.84
94611,4.01,-0.08,-0.84
94621,4.10,-0.03,-0.74
94661,3.90,-0.01,-0.50
94671,3.86,-0.01,-0.48
94681,3.55,-0.06,-0.47
94761,2.59,0.14,0.06
94771,2.31,0.18,0.16
94781,2.21,0.17,0.17
94811,1.57,0.20,0.13
94831,1.37,0.24,0.17
94841,1.33,0.26,0.22
94851,1.06,0.29,0.26
94861,0.98,0.30,0.28
94871,0.67,0.32,0.29
94891,0.48,0.35,0.31
94911,-0.05,0.40,0.33
94921,-0.82,0.46,0.32
94931,-1.33,0.47,0.30
94961,-3.10,0.50,0.32
94981,-3.51,0.48,0.27
94991,-3.41,0.46,0.26
95001,-3.62,0.49,0.22
95021,-3.94,0.52,0.16
95031,-4.34,0.53,0.18
95051,-4.89,0.50,0.26
95061,-4.98,0.37,0.37
95071,-5.20,0.37,0.39
95081,-5.14,0.37,0.37
95101,-5.11,0.41,0.28
95111,-5.15,0.46,0.19
95121,-5.10,0.49,0.09
95131,-5.12,0.52,0.00
95141,-5.13,0.48,-0.00
95161,-5.08,0.39,0.07
95171,-4.98,0.33,0.13
95191,-4.53,0.26,0.19
95201,-4.31,0.25,0.16
95221,-3.98,0.36,0.02
95231,-3.83,0.33,0.01
95241,-3.67,0.29,0.01
95251,-3.56,0.26,-0.00
95311,-2.19,0.17,0.10
95321,-2.03,0.16,0.09
95331,-1.71,0.20,0.00
95341,-1.49,0.17,-0.01
95361,-1.18,0.06,0.07
95381,-0.85,-0.05,0.21
95391,-0.55,-0.10,0.27
95411,-0.13,-0.08,0.16
95421,0.09,-0.11,0.14
95441,0.25,-0.17,0.12
95461,0.55,-0.23,0.11
95481,0.77,-0.27,0.13
95491,0.87,-0.28,0.15
95501,1.02,-0.29,0.13
95511,1.16,-0.30,0.11
95551,1.24,-0.32,0.01
95571,1.28,-0.32,0.01
95591,1.37,-0.30,0.10
95641,1.44,-0.32,0.17
95651,1.28,-0.32,0.22
