6163435,0.06,-0.05,-1.24
6163445,0.06,-0.05,-1.24
6163455,0.06,-0.05,-1.24
6163465,0.06,-0.05,-1.24
6163475,0.06,-0.05,-1.24
6163485,0.06,-0.05,-1.24
6163495,0.06,-0.05,-1.24
6163505,0.06,-0.05,-1.24
6163515,0.06,-0.05,-1.24
6163525,0.05,-0.05,-1.23
6163535,0.05,-0.05,-1.23
6163545,0.05,-0.06,-1.23
6163555,0.05,-0.06,-1.23
6163565,0.05,-0.06,-1.23
6163575,0.05,-0.06,-1.23
6163585,0.05,-0.06,-1.23
6163595,0.05,-0.06,-1.23
6163605,0.05,-0.06,-1.23
6163615,0.05,-0.06,-1.23
6163625,0.05,-0.06,-1.23
6163635,0.05,-0.06,-1.23
6163645,0.05,-0.06,-1.22
6163655,0.05,-0.06,-1.22
6163665,0.05,-0.06,-1.22
6163675,0.05,-0.06,-1.22
6163685,0.05,-0.06,-1.22
6163695,0.05,-0.06,-1.22
6163705,0.05,-0.06,-1.22
6163715,0.05,-0.06,-1.21
6163725,0.05,-0.06,-1.21
6163735,0.05,-0.06,-1.21
6163745,0.05,-0.06,-1.21
6163755,0.04,-0.06,-1.21
6163765,0.04,-0.07,-1.21
6163775,0.04,-0.07,-1.21
6163785,0.04,-0.07,-1.21
6163795,0.04,-0.07,-1.21
6163805,0.04,-0.07,-1.21
6163815,0.04,-0.07,-1.21
6163825,0.04,-0.07,-1.20
6163835,0.04,-0.07,-1.20
6163845,0.04,-0.07,-1.20
6163855,0.04,-0.07,-1.20
6163865,0.04,-0.07,-1.20
6163875,0.04,-0.07,-1.20
6163885,0.04,-0.07,-1.20
6163895,0.04,-0.07,-1.20
6163905,0.04,-0.07,-1.20
6163915,0.04,-0.07,-1.20
6163925,0.03,-0.08,-1.19
6163935,0.03,-0.07,-1.19
6163945,0.03,-0.07,-1.19
6163955,0.03,-0.07,-1.19
6163965,0.03,-0.08,-1.19
6163975,0.03,-0.08,-1.19
6163985,0.03,-0.08,-1.19
6163995,0.03,-0.08,-1.19
6164005,0.03,-0.08,-1.19
6164015,0.03,-0.08,-1.19
6164025,0.03,-0.08,-1.19
6164035,0.03,-0.08,-1.19
6164045,0.03,-0.08,-1.19
6164055,0.03,-0.08,-1.18
6164065,0.03,-0.08,-1.18
6164075,0.03,-0.08,-1.18
6164085,0.02,-0.08,-1.18
6164095,0.02,-0.08,-1.18
6164105,0.02,-0.08,-1.18
6164115,0.02,-0.08,-1.18
6164125,0.02,-0.08,-1.18
6164135,0.02,-0.08,-1.18
6164145,0.02,-0.08,-1.18
6164155,0.02,-0.08,-1.17
6164165,0.02,-0.08,-1.17
6164175,0.02,-0.08,-1.17
6164185,0.02,-0.08,-1.17
6164195,0.02,-0.08,-1.17
6164205,0.02,-0.08,-1.17
6164215,0.01,-0.08,-1.17
6164225,0.01,-0.08,-1.17
6164235,0.01,-0.09,-1.17
6164245,0.01,-0.09,-1.17
6164255,0.01,-0.09,-1.17
6164265,0.01,-0.09,-1.17
6164275,0.01,-0.09,-1.17
6164285,0.01,-0.09,-1.17
6164295,0.01,-0.09,-1.17
6164305,0.01,-0.09,-1.17
6164315,0.01,-0.09,-1.16
6164325,0.01,-0.09,-1.16
6164335,0.01,-0.09,-1.16
6164345,0.01,-0.09,-1.16
6164355,0.01,-0.09,-1.16
6164365,0.01,-0.09,-1.16
6164375,0.01,-0.09,-1.16
6164385,0.01,-0.09,-1.16
6164395,0.01,-0.09,-1.16
6164405,0.01,-0.09,-1.16
6164415,0.01,-0.09,-1.15
6164425,0.01,-0.09,-1.15
6164435,0.01,-0.09,-1.15
6164445,0.01,-0.09,-1.15
6164455,0.01,-0.09,-1.15
6164465,0.01,-0.09,-1.15
6164475,0.01,-0.09,-1.15
6164485,0.01,-0.09,-1.15
6164495,0.00,-0.10,-1.15
6164505,0.00,-0.10,-1.15
6164515,0.00,-0.10,-1.15
6164525,0.00,-0.10,-1.15
6164535,0.00,-0.10,-1.15
6164545,0.00,-0.10,-1.15
6164555,0.00,-0.10,-1.15
6164565,0.00,-0.10,-1.15
6164575,0.00,-0.10,-1.15
6164585,0.00,-0.10,-1.15
6164595,0.00,-0.10,-1.15
6164605,0.00,-0.10,-1.15
6164615,-0.00,-0.10,-1.14
6164625,0.00,-0.10,-1.14
6164635,-0.00,-0.10,-1.14
6164645,-0.00,-0.10,-1.14
6164655,-0.00,-0.10,-1.14
6164665,-0.00,-0.10,-1.14
6164675,-0.00,-0.10,-1.14
6164685,-0.00,-0.10,-1.14
6164695,-0.01,-0.10,-1.14
6164705,-0.01,-0.10,-1.14
6164715,-0.01,-0.10,-1.14
6164725,-0.01,-0.10,-1.14
6164735,-0.01,-0.10,-1.13
6164745,-0.01,-0.10,-1.13
6164755,-0.01,-0.11,-1.13
6164765,-0.01,-0.11,-1.13
6164775,-0.01,-0.11,-1.13
6164785,-0.01,-0.11,-1.13
6164795,-0.01,-0.11,-1.13
6164805,-0.01,-0.11,-1.13
6164815,-0.01,-0.11,-1.13
6164825,-0.01,-0.11,-1.13
6164835,-0.01,-0.11,-1.13
6164845,-0.01,-0.11,-1.13
6164855,-0.01,-0.11,-1.13
6164865,-0.01,-0.11,-1.13
6164875,-0.01,-0.11,-1.12
6164885,-0.01,-0.11,-1.12
6164895,-0.01,-0.11,-1.12
6164905,-0.01,-0.11,-1.12
6164915,-0.01,-0.11,-1.12
6164925,-0.01,-0.11,-1.12
6164935,-0.01,-0.11,-1.12
6164945,-0.01,-0.11,-1.12
6164955,-0.01,-0.11,-1.12
6164965,-0.01,-0.11,-1.12
6164975,-0.02,-0.11,-1.12
6164985,-0.02,-0.11,-1.12
6164995,-0.02,-0.12,-1.12
6165005,-0.02,-0.12,-1.12
6165015,-0.02,-0.12,-1.12
6165025,-0.02,-0.12,-1.12
6165035,-0.02,-0.12,-1.11
6165045,-0.02,-0.12,-1.11
6165055,-0.02,-0.12,-1.11
6165065,-0.02,-0.12,-1.11
6165075,-0.02,-0.12,-1.11
6165085,-0.02,-0.12,-1.11
6165095,-0.02,-0.12,-1.11
6165105,-0.02,-0.12,-1.11
6165115,-0.02,-0.12,-1.11
6165125,-0.02,-0.12,-1.11
6165135,-0.02,-0.12,-1.11
6165145,-0.02,-0.12,-1.11
6165155,-0.02,-0.12,-1.11
6165165,-0.02,-0.12,-1.11
6165175,-0.02,-0.12,-1.11
6165185,-0.02,-0.12,-1.10
6165195,-0.02,-0.12,-1.10
6165205,-0.02,-0.12,-1.10
6165215,-0.02,-0.12,-1.10
6165225,-0.02,-0.12,-1.10
6165235,-0.02,-0.12,-1.10
6165245,-0.02,-0.12,-1.10
6165255,-0.02,-0.12,-1.10
6165265,-0.02,-0.12,-1.10
6165275,-0.02,-0.12,-1.10
6165285,-0.02,-0.12,-1.10
6165295,-0.02,-0.13,-1.10
6165305,-0.02,-0.13,-1.10
6165315,-0.02,-0.13,-1.09
6165325,-0.02,-0.13,-1.09
6165335,-0.02,-0.13,-1.09
6165345,-0.02,-0.13,-1.09
6165355,-0.02,-0.13,-1.09
6165365,-0.02,-0.13,-1.09
6165375,-0.02,-0.13,-1.09
6165385,-0.02,-0.13,-1.09
6165395,-0.03,-0.13,-1.09
6165405,-0.03,-0.13,-1.09
6165415,-0.03,-0.13,-1.09
6165425,-0.03,-0.13,-1.09
6165435,-0.03,-0.13,-1.09
6165445,-0.03,-0.13,-1.09
6165455,-0.03,-0.13,-1.09
6165465,-0.03,-0.13,-1.08
6165475,-0.03,-0.13,-1.08
6165485,-0.03,-0.13,-1.08
6165495,-0.03,-0.13,-1.08
6165505,-0.03,-0.13,-1.08
6165515,-0.03,-0.13,-1.08
6165525,-0.03,-0.13,-1.08
6165535,-0.03,-0.13,-1.08
6165545,-0.03,-0.13,-1.08
6165555,-0.03,-0.14,-1.08
6165565,-0.03,-0.14,-1.08
6165575,-0.03,-0.13,-1.08
6165585,-0.03,-0.13,-1.08
6165595,-0.04,-0.14,-1.08
6165605,-0.04,-0.14,-1.07
6165615,-0.03,-0.14,-1.07
6165625,-0.03,-0.14,-1.07
6165635,-0.03,-0.14,-1.07
6165645,-0.03,-0.14,-1.07
6165655,-0.03,-0.14,-1.07
6165665,-0.03,-0.14,-1.07
6165675,-0.04,-0.14,-1.07
6165685,-0.04,-0.14,-1.07
6165695,-0.04,-0.14,-1.07
6165705,-0.04,-0.14,-1.07
6165715,-0.04,-0.14,-1.07
6165725,-0.04,-0.14,-1.07
6165735,-0.04,-0.14,-1.07
6165745,-0.04,-0.14,-1.07
6165755,-0.04,-0.14,-1.06
6165765,-0.04,-0.14,-1.06
6165775,-0.04,-0.14,-1.06
6165785,-0.04,-0.14,-1.06
6165795,-0.04,-0.14,-1.06
6165805,-0.04,-0.14,-1.06
6165815,-0.04,-0.14,-1.06
6165825,-0.04,-0.14,-1.06
6165835,-0.04,-0.14,-1.06
6165845,-0.04,-0.14,-1.06
6165855,-0.04,-0.14,-1.06
6165865,-0.04,-0.14,-1.06
6165875,-0.04,-0.14,-1.06
6165885,-0.05,-0.14,-1.06
6165895,-0.05,-0.14,-1.06
6165905,-0.05,-0.14,-1.06
6165915,-0.05,-0.14,-1.06
6165925,-0.05,-0.14,-1.06
6165935,-0.05,-0.14,-1.06
6165945,-0.05,-0.14,-1.06
6165955,-0.05,-0.14,-1.05
6165965,-0.05,-0.14,-1.05
6165975,-0.05,-0.14,-1.05
6165985,-0.05,-0.15,-1.05
6165995,-0.05,-0.15,-1.05
6166005,-0.05,-0.15,-1.05
6166015,-0.05,-0.15,-1.05
6166025,-0.05,-0.15,-1.05
6166035,-0.05,-0.15,-1.05
6166045,-0.05,-0.15,-1.05
6166055,-0.05,-0.15,-1.05
6166065,-0.06,-0.15,-1.05
6166075,-0.06,-0.15,-1.05
6166085,-0.06,-0.15,-1.05
6166095,-0.06,-0.15,-1.05
6166105,-0.06,-0.15,-1.05
6166115,-0.06,-0.15,-1.05
6166125,-0.06,-0.15,-1.05
6166135,-0.06,-0.15,-1.05
6166145,-0.06,-0.15,-1.05
6166155,-0.06,-0.15,-1.04
6166165,-0.06,-0.15,-1.04
6166175,-0.06,-0.15,-1.04
6166185,-0.06,-0.15,-1.04
6166195,-0.06,-0.16,-1.04
6166205,-0.06,-0.16,-1.04
6166215,-0.07,-0.16,-1.04
6166225,-0.07,-0.16,-1.04
6166235,-0.07,-0.16,-1.04
6166245,-0.07,-0.16,-1.04
6166255,-0.07,-0.16,-1.04
6166265,-0.07,-0.16,-1.04
6166275,-0.07,-0.16,-1.04
6166285,-0.07,-0.16,-1.04
6166295,-0.07,-0.16,-1.04
6166305,-0.07,-0.16,-1.04
6166315,-0.07,-0.16,-1.04
6166325,-0.07,-0.16,-1.04
6166335,-0.07,-0.16,-1.04
6166345,-0.07,-0.16,-1.03
6166355,-0.07,-0.16,-1.03
6166365,-0.07,-0.16,-1.03
6166375,-0.07,-0.16,-1.03
6166385,-0.07,-0.16,-1.03
6166395,-0.07,-0.17,-1.03
6166405,-0.07,-0.17,-1.03
6166415,-0.07,-0.17,-1.03
6166425,-0.07,-0.17,-1.03
6166435,-0.07,-0.17,-1.03
6166445,-0.07,-0.17,-1.03
6166455,-0.07,-0.17,-1.03
6166465,-0.07,-0.17,-1.03
6166475,-0.07,-0.17,-1.03
6166485,-0.07,-0.17,-1.02
6166495,-0.07,-0.17,-1.02
6166505,-0.07,-0.17,-1.02
6166515,-0.07,-0.17,-1.02
6166525,-0.07,-0.17,-1.02
6166535,-0.07,-0.17,-1.02
6166545,-0.07,-0.17,-1.02
6166555,-0.07,-0.17,-1.02
6166565,-0.07,-0.17,-1.02
6166575,-0.07,-0.17,-1.02
6166585,-0.07,-0.17,-1.02
6166595,-0.07,-0.17,-1.01
6166605,-0.07,-0.17,-1.01
6166615,-0.08,-0.17,-1.01
6166625,-0.07,-0.17,-1.01
6166635,-0.07,-0.17,-1.01
6166645,-0.07,-0.17,-1.01
6166655,-0.07,-0.17,-1.01
6166665,-0.08,-0.17,-1.01
6166675,-0.08,-0.17,-1.01
6166685,-0.08,-0.17,-1.01
6166695,-0.08,-0.17,-1.01
6166705,-0.08,-0.17,-1.01
6166715,-0.08,-0.17,-1.01
6166725,-0.08,-0.17,-1.00
6166735,-0.08,-0.17,-1.00
6166745,-0.08,-0.17,-1.00
6166755,-0.08,-0.17,-1.00
6166765,-0.08,-0.17,-1.00
6166775,-0.08,-0.17,-1.00
6166785,-0.08,-0.17,-1.00
6166795,-0.08,-0.17,-1.00
6166805,-0.08,-0.17,-1.00
6166815,-0.08,-0.17,-1.00
6166825,-0.08,-0.17,-1.00
6166835,-0.08,-0.17,-1.00
6166845,-0.08,-0.17,-1.00
6166855,-0.08,-0.17,-1.00
6166865,-0.08,-0.18,-1.00
6166875,-0.09,-0.18,-1.00
6166885,-0.09,-0.18,-1.00
6166895,-0.09,-0.18,-1.00
6166905,-0.09,-0.18,-1.00
6166915,-0.09,-0.18,-1.00
6166925,-0.09,-0.18,-1.00
6166935,-0.09,-0.18,-1.00
6166945,-0.09,-0.18,-1.00
6166955,-0.09,-0.18,-1.00
6166965,-0.09,-0.18,-1.00
6166975,-0.09,-0.18,-1.00
6166985,-0.09,-0.18,-1.00
6166995,-0.09,-0.18,-1.00
6167005,-0.09,-0.18,-1.00
6167015,-0.09,-0.18,-0.99
6167025,-0.09,-0.18,-0.99
6167035,-0.09,-0.18,-0.99
6167045,-0.09,-0.18,-0.99
6167055,-0.09,-0.18,-0.99
6167065,-0.09,-0.19,-0.99
6167075,-0.09,-0.19,-0.99
6167085,-0.09,-0.19,-0.99
6167095,-0.09,-0.19,-0.99
6167105,-0.09,-0.19,-0.99
6167115,-0.09,-0.19,-0.99
6167125,-0.09,-0.19,-0.99
6167135,-0.09,-0.19,-0.99
6167145,-0.09,-0.19,-0.99
6167155,-0.09,-0.19,-0.99
6167165,-0.09,-0.19,-0.99
6167175,-0.09,-0.19,-0.99
6167185,-0.09,-0.19,-0.99
6167195,-0.09,-0.19,-0.99
6167205,-0.10,-0.19,-0.99
6167215,-0.10,-0.19,-0.99
6167225,-0.10,-0.19,-0.99
6167235,-0.10,-0.19,-0.99
6167245,-0.10,-0.19,-0.99
6167255,-0.10,-0.19,-0.99
6167265,-0.10,-0.19,-0.99
6167275,-0.10,-0.19,-0.99
6167285,-0.10,-0.19,-0.99
6167295,-0.10,-0.19,-0.98
6167305,-0.10,-0.19,-0.98
6167315,-0.10,-0.19,-0.98
6167325,-0.10,-0.19,-0.98
6167335,-0.10,-0.19,-0.98
6167345,-0.10,-0.19,-0.98
6167355,-0.10,-0.19,-0.98
6167365,-0.10,-0.20,-0.98
6167375,-0.10,-0.20,-0.98
6167385,-0.10,-0.20,-0.98
6167395,-0.10,-0.20,-0.98
6167405,-0.10,-0.20,-0.98
6167415,-0.10,-0.20,-0.98
6167425,-0.10,-0.20,-0.98
6167435,-0.10,-0.20,-0.98
6167445,-0.10,-0.20,-0.98
6167455,-0.10,-0.20,-0.98
6167465,-0.10,-0.20,-0.98
6167475,-0.10,-0.20,-0.97
6167485,-0.10,-0.20,-0.97
6167495,-0.10,-0.20,-0.97
6167505,-0.10,-0.20,-0.97
6167515,-0.10,-0.20,-0.97
6167525,-0.10,-0.20,-0.97
6167535,-0.10,-0.20,-0.97
6167545,-0.10,-0.20,-0.97
6167555,-0.10,-0.20,-0.97
6167565,-0.10,-0.20,-0.97
6167575,-0.11,-0.20,-0.97
6167585,-0.11,-0.20,-0.97
6167595,-0.11,-0.20,-0.97
6167605,-0.11,-0.20,-0.97
6167615,-0.11,-0.20,-0.97
6167625,-0.11,-0.20,-0.97
6167635,-0.11,-0.20,-0.97
6167645,-0.11,-0.20,-0.97
6167655,-0.11,-0.20,-0.97
6167665,-0.11,-0.20,-0.97
6167675,-0.11,-0.21,-0.97
6167685,-0.11,-0.21,-0.97
6167695,-0.11,-0.21,-0.97
6167705,-0.11,-0.21,-0.97
6167715,-0.11,-0.21,-0.96
6167725,-0.11,-0.21,-0.96
6167735,-0.11,-0.21,-0.96
6167745,-0.11,-0.21,-0.96
6167755,-0.11,-0.21,-0.96
6167765,-0.11,-0.21,-0.96
6167775,-0.11,-0.21,-0.96
6167785,-0.11,-0.21,-0.96
6167795,-0.11,-0.21,-0.96
6167805,-0.11,-0.21,-0.96
6167815,-0.11,-0.21,-0.96
6167825,-0.11,-0.21,-0.96
6167835,-0.11,-0.21,-0.96
6167845,-0.11,-0.21,-0.96
6167855,-0.11,-0.21,-0.96
6167865,-0.11,-0.21,-0.95
6167875,-0.11,-0.21,-0.95
6167885,-0.11,-0.21,-0.95
6167895,-0.11,-0.21,-0.95
6167905,-0.11,-0.21,-0.95
6167915,-0.11,-0.21,-0.95
6167925,-0.11,-0.21,-0.95
6167935,-0.11,-0.21,-0.95
6167945,-0.11,-0.22,-0.95
6167955,-0.11,-0.22,-0.95
6167965,-0.11,-0.22,-0.95
6167975,-0.11,-0.22,-0.95
6167985,-0.11,-0.22,-0.95
6167995,-0.11,-0.22,-0.95
6168005,-0.12,-0.22,-0.95
6168015,-0.12,-0.22,-0.95
6168025,-0.12,-0.22,-0.95
6168035,-0.12,-0.22,-0.95
6168045,-0.12,-0.22,-0.95
6168055,-0.12,-0.22,-0.95
6168065,-0.12,-0.22,-0.95
6168075,-0.12,-0.22,-0.94
6168085,-0.12,-0.23,-0.94
6168095,-0.12,-0.23,-0.94
6168105,-0.12,-0.23,-0.94
6168115,-0.12,-0.23,-0.94
6168125,-0.12,-0.23,-0.94
6168135,-0.12,-0.23,-0.94
6168145,-0.12,-0.23,-0.94
6168155,-0.12,-0.23,-0.94
6168165,-0.12,-0.23,-0.94
6168175,-0.12,-0.23,-0.94
6168185,-0.12,-0.23,-0.93
6168195,-0.12,-0.23,-0.93
6168205,-0.12,-0.23,-0.93
6168215,-0.12,-0.23,-0.93
6168225,-0.12,-0.23,-0.93
6168235,-0.12,-0.23,-0.93
6168245,-0.12,-0.23,-0.93
6168255,-0.12,-0.23,-0.93
6168265,-0.12,-0.23,-0.93
6168275,-0.13,-0.24,-0.93
6168285,-0.13,-0.24,-0.93
6168295,-0.13,-0.24,-0.93
6168305,-0.13,-0.24,-0.93
6168315,-0.13,-0.24,-0.93
6168325,-0.13,-0.24,-0.93
6168335,-0.13,-0.24,-0.93
6168345,-0.13,-0.24,-0.93
6168355,-0.13,-0.24,-0.93
6168365,-0.13,-0.24,-0.93
6168375,-0.13,-0.24,-0.92
6168385,-0.13,-0.24,-0.92
6168395,-0.13,-0.24,-0.92
6168405,-0.13,-0.24,-0.92
6168415,-0.13,-0.24,-0.92
6168425,-0.13,-0.24,-0.92
6168435,-0.13,-0.24,-0.92
6168445,-0.13,-0.24,-0.92
6168455,-0.13,-0.24,-0.92
6168465,-0.13,-0.24,-0.92
6168475,-0.13,-0.24,-0.92
6168485,-0.13,-0.24,-0.92
6168495,-0.13,-0.24,-0.92
6168505,-0.13,-0.24,-0.92
6168515,-0.13,-0.24,-0.92
6168525,-0.13,-0.24,-0.92
6168535,-0.14,-0.24,-0.92
6168545,-0.14,-0.24,-0.92
6168555,-0.14,-0.24,-0.92
6168565,-0.14,-0.24,-0.92
6168575,-0.14,-0.24,-0.91
6168585,-0.14,-0.24,-0.91
6168595,-0.14,-0.24,-0.91
6168605,-0.14,-0.24,-0.91
6168615,-0.14,-0.24,-0.91
6168625,-0.14,-0.24,-0.91
6168635,-0.14,-0.24,-0.91
6168645,-0.14,-0.24,-0.91
6168655,-0.14,-0.24,-0.91
6168665,-0.14,-0.25,-0.91
6168675,-0.14,-0.25,-0.91
6168685,-0.14,-0.25,-0.91
6168695,-0.14,-0.25,-0.91
6168705,-0.14,-0.25,-0.91
6168715,-0.14,-0.25,-0.90
6168725,-0.14,-0.25,-0.91
6168735,-0.14,-0.25,-0.90
6168745,-0.14,-0.25,-0.90
6168755,-0.14,-0.25,-0.90
6168765,-0.14,-0.25,-0.90
6168775,-0.14,-0.25,-0.90
6168785,-0.14,-0.25,-0.90
6168795,-0.14,-0.25,-0.90
6168805,-0.14,-0.25,-0.90
6168815,-0.14,-0.25,-0.90
6168825,-0.14,-0.25,-0.90
6168835,-0.14,-0.25,-0.90
6168845,-0.14,-0.25,-0.90
6168855,-0.14,-0.25,-0.90
6168865,-0.14,-0.25,-0.89
6168875,-0.14,-0.25,-0.89
6168885,-0.14,-0.25,-0.89
6168895,-0.14,-0.25,-0.89
6168905,-0.14,-0.25,-0.89
6168915,-0.14,-0.25,-0.89
6168925,-0.15,-0.25,-0.89
6168935,-0.15,-0.25,-0.89
6168945,-0.14,-0.25,-0.89
6168955,-0.14,-0.26,-0.89
6168965,-0.14,-0.26,-0.89
6168975,-0.14,-0.25,-0.89
6168985,-0.15,-0.25,-0.89
6168995,-0.15,-0.25,-0.89
6169005,-0.15,-0.25,-0.89
6169015,-0.15,-0.26,-0.89
6169025,-0.15,-0.26,-0.89
6169035,-0.15,-0.26,-0.89
6169045,-0.15,-0.26,-0.88
6169055,-0.15,-0.26,-0.88
6169065,-0.15,-0.26,-0.88
6169075,-0.15,-0.26,-0.88
6169085,-0.15,-0.26,-0.88
6169095,-0.15,-0.26,-0.88
6169105,-0.15,-0.26,-0.88
6169115,-0.15,-0.26,-0.88
6169125,-0.15,-0.26,-0.88
6169135,-0.15,-0.26,-0.88
6169145,-0.15,-0.26,-0.88
6169155,-0.15,-0.26,-0.88
6169165,-0.15,-0.26,-0.88
6169175,-0.15,-0.26,-0.88
6169185,-0.15,-0.26,-0.88
6169195,-0.15,-0.26,-0.88
6169205,-0.15,-0.26,-0.88
6169215,-0.15,-0.26,-0.88
6169225,-0.15,-0.26,-0.88
6169235,-0.15,-0.26,-0.88
6169245,-0.15,-0.26,-0.88
6169255,-0.15,-0.26,-0.88
6169265,-0.16,-0.27,-0.88
6169275,-0.16,-0.27,-0.88
6169285,-0.16,-0.27,-0.87
6169295,-0.16,-0.27,-0.87
6169305,-0.16,-0.27,-0.87
6169315,-0.16,-0.27,-0.87
6169325,-0.16,-0.27,-0.87
6169335,-0.16,-0.27,-0.87
6169345,-0.16,-0.27,-0.87
6169355,-0.16,-0.27,-0.87
6169365,-0.16,-0.27,-0.87
6169375,-0.16,-0.27,-0.87
6169385,-0.16,-0.27,-0.87
6169395,-0.16,-0.27,-0.87
6169405,-0.16,-0.27,-0.87
6169415,-0.16,-0.27,-0.87
6169425,-0.16,-0.27,-0.87
6169435,-0.16,-0.27,-0.87
6169445,-0.16,-0.27,-0.87
6169455,-0.16,-0.27,-0.87
6169465,-0.16,-0.27,-0.87
6169475,-0.16,-0.27,-0.87
6169485,-0.16,-0.27,-0.87
6169495,-0.16,-0.27,-0.87
6169505,-0.16,-0.27,-0.86
6169515,-0.16,-0.27,-0.86
6169525,-0.16,-0.27,-0.86
6169535,-0.16,-0.27,-0.86
6169545,-0.16,-0.27,-0.86
6169555,-0.16,-0.27,-0.86
6169565,-0.16,-0.27,-0.86
6169575,-0.16,-0.27,-0.86
6169585,-0.16,-0.27,-0.86
6169595,-0.16,-0.27,-0.86
6169605,-0.17,-0.27,-0.86
6169615,-0.17,-0.27,-0.86
6169625,-0.17,-0.27,-0.86
6169635,-0.17,-0.27,-0.86
6169645,-0.17,-0.27,-0.85
6169655,-0.17,-0.28,-0.85
6169665,-0.17,-0.27,-0.85
6169675,-0.17,-0.28,-0.85
6169685,-0.17,-0.28,-0.85
6169695,-0.17,-0.28,-0.85
6169705,-0.17,-0.28,-0.85
6169715,-0.17,-0.28,-0.85
6169725,-0.17,-0.28,-0.85
6169735,-0.17,-0.28,-0.85
6169745,-0.17,-0.28,-0.85
6169755,-0.17,-0.28,-0.85
6169765,-0.17,-0.28,-0.85
